yr_cde	trm_cde	room_cde	crs_cde	monday_cde	tuesday_cde	wednesday_cde	thursday_cde	friday_cde	saturday_cde	sunday_cde	begin_tim	end_tim
2024	S1	S362	BME  3710 121		T	W					1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S362	BME  4710 121	M			R				1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S362	ELE  2001 161				R				1/1/1900 17:00:00	1/1/1900 17:50:00
2024	S1	S362	ELE  2001 161		T						1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	S362	ELE  3101 131	M		W					1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S362	MEC  2010 006		T		R	F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S362	MEC  3140 001	M	T			F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S362	MEC  3310 121		T			F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S362	MEC  4060 121			W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S362	MEC  4060 151	M				F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S362	MEC  4310 132		T		R				1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S362	MEC  4870 111	M		W					1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S365	BME  1010 111					F			1/1/1900 09:00:00	1/1/1900 10:50:00
2024	S1	S365	BME  1010 121					F			1/1/1900 11:00:00	1/1/1900 12:50:00
2024	S1	S365	BME  1010 131			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S365	BME  3710 111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S365	BME  3710 121				R				1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S365	BME  4710 111		T						1/1/1900 08:00:00	1/1/1900 10:50:00
2024	S1	S365	BME  4710 121			W					1/1/1900 08:00:00	1/1/1900 10:50:00
2024	S1	S365	BME  4901 112				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S366	BME  3610 001	M	T			F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S366	BME  3610 002	M		W					1/1/1900 17:30:00	1/1/1900 18:45:00
2024	S1	S366	RM   HOLD 00					F			1/1/1900 09:00:00	1/1/1900 12:50:00
2024	S1	SG01	ARE  5421 111				R				1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	SG01	MEC  4810 111		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	SG01	MEC  4810 112				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	SG01	MEC  4810 121			W					1/1/1900 11:00:00	1/1/1900 12:50:00
2024	S1	SG01	MEC  4810 131		T						1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	SG01	MEC  4810 132				R				1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	SG100	CAE  2980 811		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	SG100	CAE  2980 812				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	SG100	CAE  2980 821				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	SG100	CAE  2980 822		T						1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	SG100	CVE  3301 111			W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	SG100	CVE  3301 112					F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	SG100	CVE  3301 121		T						1/1/1900 17:30:00	1/1/1900 19:20:00
2024	S1	SG100	CVE  3301 122				R				1/1/1900 17:30:00	1/1/1900 19:20:00
2024	S1	SG32	RM   HOLD 00		T		R				1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	SG32	RM   HOLD 00			W					1/1/1900 11:00:00	1/1/1900 12:50:00
2024	S1	SG32	RM   HOLD 00		T		R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	SG63	MEC  3310 111		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	SG63	MEC  3310 112			W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	SG63	MEC  3310 121				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	SG63	MEC  3310 131			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	SG63	MEC  3310 132				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	SG63	MEC  3310 141		T						1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	SG63	MEC  3310 152			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	STLUK	PER  6310 101			W					1/1/1900 14:00:00	1/1/1900 17:00:00
2024	S1	NULAB	NUR  2010 111					F			1/1/1900 08:00:00	1/1/1900 10:50:00
2024	S1	NULAB	NUR  2010 112					F			1/1/1900 13:00:00	1/1/1900 15:50:00
2024	S1	NULAB	NUR  2010 113			W					1/1/1900 09:00:00	1/1/1900 11:50:00
2024	S1	NULAB	NUR  2010 114					F			1/1/1900 08:00:00	1/1/1900 10:50:00
2024	S1	NULAB	NUR  2010 115					F			1/1/1900 13:00:00	1/1/1900 15:50:00
2024	S1	NULAB	NUR  2020 111			W					1/1/1900 08:00:00	1/1/1900 13:50:00
2024	S1	NULAB	NUR  3011 101			W					1/1/1900 08:00:00	1/1/1900 11:50:00
2024	S1	NULAB	NUR  3011 102				R				1/1/1900 08:00:00	1/1/1900 11:50:00
2024	S1	NULAB	NUR  3011 103			W					1/1/1900 13:00:00	1/1/1900 16:50:00
2024	S1	NULAB	NUR  3011 104				R				1/1/1900 13:00:00	1/1/1900 16:50:00
2024	S1	NULAB	NUR  4030 111		T						1/1/1900 13:00:00	1/1/1900 16:50:00
2024	S1	NULAB	NUR  4030 121		T						1/1/1900 13:00:00	1/1/1900 16:50:00
2024	S1	NULAB	NUR  4030 131		T						1/1/1900 13:00:00	1/1/1900 16:50:00
2024	S1	VT166	COM  1001 012	M	T			F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	VT166	HON  2051 111			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	VT166	HON  2051 111	M			R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	VT166	HON  2051 121			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	VT166	HON  2051 121		T			F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	VT166	HON  2980 001	M		W		F			1/1/1900 12:00:00	1/1/1900 12:50:00
2024	S1	VT166	MTH  1080 003	M	T		R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	VT166	MTH  1080 040	M	T		R	F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	VT166	UXD  4020 001		T		R	F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	VT168	ACS  4630 001		T		R	F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	VT168	BUS  2660 001			W		F			1/1/1900 12:00:00	1/1/1900 13:15:00
2024	S1	VT168	MTH  1110 040	M	T		R	F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	VT168	UXD  1001 002	M		W	R				1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	ONLN	BME  2961 201									
2024	S1	ONLN	BUS  2330 301	M		W		F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	ONLN	BUS  2730 301	M	T		R				1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	ONLN	BUS  3420 301	M		W		F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	ONLN	BUS  3850 301	M		W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	ONLN	BUS  4340 301	M		W		F			1/1/1900 12:00:00	1/1/1900 12:50:00
2024	S1	ONLN	BUS  5500 201									
2024	S1	ONLN	BUS  5700 301						S		1/1/1900 13:00:00	1/1/1900 17:00:00
2024	S1	ONLN	BUS  5980 201									
2024	S1	ONLN	BUS  5980 202									
2024	S1	ONLN	BUS  5980 203									
2024	S1	ONLN	BUS  5980 204									
2024	S1	ONLN	BUS  5980 205									
2024	S1	ONLN	BUS  5980 206									
2024	S1	ONLN	BUS  5980 301						S		1/1/1900 08:00:00	1/1/1900 12:00:00
2024	S1	ONLN	BUS  6000 201									
2024	S1	ONLN	BUS  6000 202									
2024	S1	ONLN	BUS  6302 201									
2024	S1	ONLN	BUS  6802 301						S		1/1/1900 08:00:00	1/1/1900 12:00:00
2024	S1	ONLN	BUS  7901 201									
2024	S1	ONLN	BUS  7921 201									
2024	S1	ONLN	CAE  1001 201									
2024	S1	ONLN	CAE  2001 201									
2024	S1	ONLN	CAE  2980 811	M							1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	ONLN	CAE  2980 812	M							1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	ONLN	CAE  2980 821	M							1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	ONLN	CAE  2980 822	M							1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	ONLN	CAE  3001 201									
2024	S1	ONLN	CHM  2980T201									
2024	S1	ONLN	CHM  2980U201									
2024	S1	ONLN	COM  1001 801					F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	ONLN	COM  1001 802					F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	ONLN	CSC  1120 311	M	T			F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	ONLN	CSC  2661 201									
2024	S1	ONLN	CSC  4651 201									
2024	S1	ONLN	CSC  4981 831	M		W					1/1/1900 17:00:00	1/1/1900 17:50:00
2024	S1	ONLN	CSC  5610 301		T		R				1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	ONLN	CSC  5610 302		T		R				1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	ONLN	CSC  5651 201									
2024	S1	ONLN	CSC  6605 301	M		W					1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	ONLN	ELE  4980 201									
2024	S1	ONLN	NUR  3950 301									
2024	S1	ONLN	NUR  3950 302									
2024	S1	ONLN	NUR  6010 801	M							1/1/1900 17:30:00	1/1/1900 20:20:00
2024	S1	ONLN	NUR  6030 801	M							1/1/1900 14:00:00	1/1/1900 16:50:00
2024	S1	ONLN	NUR  6100 801		T						1/1/1900 17:30:00	1/1/1900 20:20:00
2024	S1	ONLN	NUR  6210 801		T						1/1/1900 14:00:00	1/1/1900 16:50:00
2024	S1	ONLN	NUR  6220 811	M							1/1/1900 17:30:00	1/1/1900 20:20:00
2024	S1	ONLN	NUR  6510 811	M							1/1/1900 17:30:00	1/1/1900 18:20:00
2024	S1	ONLN	NUR  7210 801		T						1/1/1900 14:00:00	1/1/1900 16:50:00
2024	S1	ONLN	NUR  7211 811		T						1/1/1900 17:30:00	1/1/1900 20:20:00
2024	S1	ONLN	NUR  7901 301	M							1/1/1900 17:30:00	1/1/1900 19:20:00
2024	S1	ONLN	PHY  1980T201									
2024	S1	ONLN	PHY  1980T202									
2024	S1	ONLN	PHY  1980T203									
2024	S1	ONLN	PSY  2003 301	M	T			F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	ONLN	PSY  2003 302	M			R	F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	ONLN	PSY  2010 801					F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	ONLN	TCM  1010 801					F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	ONLN	TCM  2010 801					F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	ONLN	UXD  3020 801					F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	AIRF	AIR  1011 001		T						1/1/1900 13:40:00	1/1/1900 14:30:00
2024	S1	AIRF	AIR  1051 001		T						1/1/1900 15:00:00	1/1/1900 17:00:00
2024	S1	AIRF	AIR  1051 001		T		R				1/1/1900 06:30:00	1/1/1900 07:30:00
2024	S1	AIRF	AIR  2021 001		T						1/1/1900 12:40:00	1/1/1900 13:30:00
2024	S1	AIRF	AIR  3131 001		T		R				1/1/1900 09:15:00	1/1/1900 10:30:00
2024	S1	AIRF	AIR  4141 001		T		R				1/1/1900 11:00:00	1/1/1900 12:15:00
2024	S1	ARMY	ARM  1001 001					F			1/1/1900 06:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  1001 001	M	T		R				1/1/1900 06:30:00	1/1/1900 07:30:00
2024	S1	ARMY	ARM  1001 002					F			1/1/1900 06:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  1100 001		T						1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	ARMY	ARM  1100 002		T						1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	ARMY	ARM  1800 001	M		W					1/1/1900 15:30:00	1/1/1900 16:45:00
2024	S1	ARMY	ARM  2001 001					F			1/1/1900 06:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  2001 001	M	T		R				1/1/1900 06:30:00	1/1/1900 07:30:00
2024	S1	ARMY	ARM  2001 002					F			1/1/1900 06:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  2100 001		T		R				1/1/1900 08:00:00	1/1/1900 09:15:00
2024	S1	ARMY	ARM  2100 002		T		R				1/1/1900 12:30:00	1/1/1900 13:45:00
2024	S1	ARMY	ARM  3001 001					F			1/1/1900 06:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  3001 001	M	T		R				1/1/1900 06:30:00	1/1/1900 07:30:00
2024	S1	ARMY	ARM  3001 002					F			1/1/1900 06:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  3100 001	M		W					1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	ARMY	ARM  3100 002	M		W					1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	ARMY	ARM  3101 001			W					1/1/1900 07:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  4001 001					F			1/1/1900 06:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  4001 001	M	T		R				1/1/1900 06:30:00	1/1/1900 07:30:00
2024	S1	ARMY	ARM  4001 002					F			1/1/1900 06:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  4100 001			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	ARMY	ARM  4100 002				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	ARMY	ARM  4101 001			W					1/1/1900 07:00:00	1/1/1900 07:50:00
2024	S1	ARMY	ARM  4964 001					F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	NAVY	NAV  1001 001				R				1/1/1900 15:30:00	1/1/1900 17:30:00
2024	S1	NAVY	NAV  1009 001		T		R				1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	NAVY	NAV  2185 001		T		R				1/1/1900 14:00:00	1/1/1900 15:15:00
2024	S1	NAVY	NAV  3142 001	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	NAVY	NAV  4152 001		T		R				1/1/1900 08:00:00	1/1/1900 09:15:00
